12931;BAUER CARGAS;07/08/2020;121067
12932;MAFRA;10/08/2020;493
12933;BRUSQUE;10/08/2020;493
12934;BLUMENAU;10/08/2020;493
12935;MEIO OESTE;10/08/2020;493
12936;LAGES;10/08/2020;493
12937;REUNIDAS;10/08/2020;5219
12938;BAUER CARGAS;10/08/2020;121066
12939;BALNEARIO CAMBORIU;10/08/2020;5834
12940;ITAJAI;10/08/2020;5834
12941;PALHOCA;10/08/2020;493
12942;TUBARAO;11/08/2020;493
12943;F.P. CENTRO;10/08/2020;493
12944;SAO JOSE;10/08/2020;493
12945;BLUMENAU;10/08/2020;493
12946;REUNIDAS;11/08/2020;5219
12947;BAUER CARGAS;11/08/2020;121067
12948;BALNEARIO CAMBORIU;11/08/2020;5834
12949;ARARANGUA;11/08/2020;493
12950;SAO JOSE;11/08/2020;493
12951;F.P. CENTRO;11/08/2020;493
12952;JOINVILLE;11/08/2020;493
12953;BLUMENAU;11/08/2020;493
12954;REUNIDAS;12/08/2020;5219
12955;BAUER CARGAS;12/08/2020;121067
12956;JARAGUA DO SUL;12/08/2020;5834
12957;SAO JOSE;12/08/2020;493
12958;F.P. NORTE;12/08/2020;493
12959;PORTO BELO;12/08/2020;493
12960;BLUMENAU;12/08/2020;493
12961;REUNIDAS;13/08/2020;5219
12962;BAUER CARGAS;13/08/2020;121067
12963;BALNEARIO CAMBORIU;13/08/2020;5834
12964;ITAJAI;13/08/2020;5834
12965;F.P. CENTRO;13/08/2020;493
12966;F.P. SUL;13/08/2020;493
12967;RIO DO SUL;13/08/2020;493
12968;SAO FRANCISCO;13/08/2020;493
12969;JOINVILLE;13/08/2020;493
12970;REUNIDAS;14/08/2020;5219
12971;BAUER CARGAS;14/08/2020;121067
12972;MAFRA;17/08/2020;493
12973;BRUSQUE;17/08/2020;493
12974;BLUMENAU;17/08/2020;493
12975;MEIO OESTE;17/08/2020;493
12976;REUNIDAS;17/08/2020;5219
12977;BAUER CARGAS;17/08/2020;121066
12978;BALNEARIO CAMBORIU;17/08/2020;5834
12979;ITAJAI;17/08/2020;5834
12980;PALHOCA;17/08/2020;493
12981;TUBARAO;17/08/2020;493
12982;F.P. CENTRO;17/08/2020;493
12983;SAO JOSE;17/08/2020;493
12984;BLUMENAU;17/08/2020;493
12985;REUNIDAS;18/08/2020;5219
12986;BAUER CARGAS;18/08/2020;121067
12987;BALNEARIO CAMBORIU;18/08/2020;5834
12988;ARARANGUA;18/08/2020;493
12989;SAO JOSE;18/08/2020;493
12990;F.P. CENTRO;18/08/2020;493
12991;JOINVILLE;18/08/2020;493
12992;BLUMENAU;18/08/2020;493
12993;REUNIDAS;19/08/2020;5219
12994;BAUER CARGAS;19/08/2020;121067
12995;JARAGUA DO SUL;19/08/2020;5834
12996;SAO JOSE;19/08/2020;493
12997;F.P. NORTE;19/08/2020;493
12998;PORTO BELO;19/08/2020;493
12999;BLUMENAU;19/08/2020;493
13000;REUNIDAS;20/08/2020;5219
13001;BAUER CARGAS;20/08/2020;121067
13002;BALNEARIO CAMBORIU;20/08/2020;5834
13003;ITAJAI;20/08/2020;5834
13004;F.P. CENTRO;20/08/2020;493
13005;F.P. SUL;20/08/2020;493
13006;RIO DO SUL;20/08/2020;493
